X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.021944456849,34.1397221664949,22268,HSIP Freedom Gnis_cultural_fe,2104517,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Arcadia Gateway Centre Shopping Center,,,,,,,,,,24532,,,http://egis3.lacounty.gov/lms/?p=24532,publish,34.1397222,-118.0219444,,2011/04/23 19:04:45+00,,6555030.05189255,1873228.68065631
-118.088888957039,34.1472221672643,22269,HSIP Freedom Gnis_cultural_fe,2104518,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,El Nido Plaza Shopping Center,,,,,,,,,,24533,,,http://egis3.lacounty.gov/lms/?p=24533,publish,34.1472222,-118.0888889,,2010/11/01 19:50:56+00,,6534775.3689768,1875969.23423031
-118.239321166174,34.0613346970072,22277,HSIP Freedom Gnis_cultural_fe,2353756,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Far East Plaza Shopping Center,,,,,,,,,,24541,,,http://egis3.lacounty.gov/lms/?p=24541,publish,34.06133473,-118.23932111,,2011/04/23 19:07:11+00,,6489185.0034648,1844787.57218431
-118.239862976632,34.0488947768466,22278,HSIP Freedom Gnis_cultural_fe,2353769,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Japanese Village Plaza Mall Shopping Center,,,,,,,,,,24542,,,http://egis3.lacounty.gov/lms/?p=24542,publish,34.04889481,-118.23986292,,2011/04/23 19:08:48+00,,6489010.09797472,1840260.84797005
-118.258611156219,34.0483332665978,22279,HSIP Freedom Gnis_cultural_fe,2353776,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Macy's Plaza Shopping Center,,,,,,,,,,24543,,,http://egis3.lacounty.gov/lms/?p=24543,publish,34.0483333,-118.2586111,,2011/04/23 19:09:58+00,,6483330.31110597,1840070.58588339
-118.249796155883,34.0414013669738,22285,HSIP Freedom Gnis_cultural_fe,1732705,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Los Angeles Flower Mart,,,,,,,,,,24549,,,http://egis3.lacounty.gov/lms/?p=24549,publish,34.0414014,-118.2497961,,2010/11/01 19:50:56+00,,6485994.32907189,1837541.18674272
-118.072568557334,34.1511177665059,22286,HSIP Freedom Gnis_cultural_fe,1732328,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Hastings Ranch Shopping Center,,,,,,,,,,24550,,,http://egis3.lacounty.gov/lms/?p=24550,publish,34.1511178,-118.0725685,,2010/11/01 19:50:56+00,,6539714.4260278,1877382.94793831
-118.012010756433,34.1383401668576,22287,HSIP Freedom Gnis_cultural_fe,1732334,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Huntington Oaks Shopping Center,,,,,,,,,,24551,,,http://egis3.lacounty.gov/lms/?p=24551,publish,34.1383402,-118.0120107,,2010/11/01 19:50:56+00,,6558035.88413547,1872725.23809364
-118.074235056529,34.1041752666034,22288,HSIP Freedom Gnis_cultural_fe,1732276,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Elm Center Shopping Center,,,,,,,,,,24553,,,http://egis3.lacounty.gov/lms/?p=24553,publish,34.1041753,-118.074235,,2010/11/01 19:50:56+00,,6539197.6042268,1860300.07888889
-118.073123956382,34.1147302666602,22295,HSIP Freedom Gnis_cultural_fe,1763272,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Temple City Square Shopping Center,,,,,,,,,,24560,,,http://egis3.lacounty.gov/lms/?p=24560,publish,34.1147303,-118.0731239,,2010/11/01 19:50:56+00,,6539536.7551233,1864140.9924669
-118.215906856515,34.1355635669411,22299,HSIP Freedom Gnis_cultural_fe,1763000,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Eagle Rock Plaza Shopping Center,,,,,,,,,,24564,,,http://egis3.lacounty.gov/lms/?p=24564,publish,34.1355636,-118.2159068,,2010/11/01 19:50:56+00,,6496334.7155433,1871784.73144448
-118.081666756956,34.1508332672088,22302,HSIP Freedom Gnis_cultural_fe,2104520,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Hastings Village Shopping Center,,,,,,,,,,24567,,,http://egis3.lacounty.gov/lms/?p=24567,publish,34.1508333,-118.0816667,,2010/11/01 19:50:56+00,,6536961.64445989,1877281.5252409
-117.891728757073,34.1280633669253,22366,HSIP Freedom Gnis_cultural_fe,1732295,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Foothill Center Shopping Center,,,,,,,,,,24633,,,http://egis3.lacounty.gov/lms/?p=24633,publish,34.1280634,-117.8917287,,2010/11/01 19:50:56+00,,6594437.29164746,1869002.75374073
-117.871727957426,34.0852871674474,22368,HSIP Freedom Gnis_cultural_fe,1723644,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Berkeley Square Shopping Center,,,,,,,,,,24636,,,http://egis3.lacounty.gov/lms/?p=24636,publish,34.0852872,-117.8717279,,2010/11/01 19:50:56+00,,6600510.14859623,1853442.83144855
-117.79589215769,34.1075088672601,22369,HSIP Freedom Gnis_cultural_fe,1723648,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Canyon Shopping Center,,,,,,,,,,24637,,,http://egis3.lacounty.gov/lms/?p=24637,publish,34.1075089,-117.7958921,,2010/11/01 19:50:56+00,,6623456.2073628,1861567.67510697
-117.706167157568,34.1208422670841,22370,HSIP Freedom Gnis_cultural_fe,1723659,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Claremont Heights Shopping Center,,,,,,,,,,24638,,,http://egis3.lacounty.gov/lms/?p=24638,publish,34.1208423,-117.7061671,,2010/11/01 19:50:56+00,,6650602.77806956,1866487.20234139
-117.737834557725,34.108064767476,22371,HSIP Freedom Gnis_cultural_fe,1723673,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Foothill And Towne Shopping Center,,,,,,,,,,24639,,,http://egis3.lacounty.gov/lms/?p=24639,publish,34.1080648,-117.7378345,,2010/11/01 19:50:56+00,,6641030.36775248,1861810.74023764
-117.818948556836,34.1077865673218,22372,HSIP Freedom Gnis_cultural_fe,1723674,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Foothill Village Shopping Center,,,,,,,,,,24640,,,http://egis3.lacounty.gov/lms/?p=24640,publish,34.1077866,-117.8189485,,2010/11/01 19:50:56+00,,6616476.58811997,1861655.36292373
-117.808670357751,34.1063977672126,22373,HSIP Freedom Gnis_cultural_fe,1723675,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Frontier Village Shopping Center,,,,,,,,,,24641,,,http://egis3.lacounty.gov/lms/?p=24641,publish,34.1063978,-117.8086703,,2010/11/01 19:50:56+00,,6619588.86929697,1861155.7169414
-117.747279357642,34.10612026681,22374,HSIP Freedom Gnis_cultural_fe,1723676,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Garey Shopping Center,,,,,,,,,,24642,,,http://egis3.lacounty.gov/lms/?p=24642,publish,34.1061203,-117.7472793,,2010/11/01 19:50:56+00,,6638173.12051421,1861095.77972531
-117.865616756885,34.1297300673951,22376,HSIP Freedom Gnis_cultural_fe,1723683,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Glendora Shopping Center,,,,,,,,,,24644,,,http://egis3.lacounty.gov/lms/?p=24644,publish,34.1297301,-117.8656167,,2010/11/01 19:50:56+00,,6602338.94907247,1869618.83518572
-117.871727957125,34.0733430673297,22377,HSIP Freedom Gnis_cultural_fe,1723685,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Grand Creek Shopping Center,,,,,,,,,,24645,,,http://egis3.lacounty.gov/lms/?p=24645,publish,34.0733431,-117.8717279,,2010/11/01 19:50:56+00,,6600515.69582923,1849096.14985323
-117.829504456886,34.1277858672633,22378,HSIP Freedom Gnis_cultural_fe,1723714,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Lone Hill Shopping Center,,,,,,,,,,24646,,,http://egis3.lacounty.gov/lms/?p=24646,publish,34.1277859,-117.8295044,,2010/11/01 19:50:56+00,,6613268.85995539,1868927.88053089
-117.899211707012,34.1331296371354,22379,HSIP Freedom Gnis_cultural_fe,1732191,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Azusa Square Shopping Center,,,,,,,,,,24647,,,http://egis3.lacounty.gov/lms/?p=24647,publish,34.13312967,-117.89921165,,2011/04/24 09:26:07+00,,6592170.82177097,1870844.10668531
-117.882284057218,34.129174467136,22380,HSIP Freedom Gnis_cultural_fe,1732235,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,College Center Shopping Center,,,,,,,,,,24648,,,http://egis3.lacounty.gov/lms/?p=24648,publish,34.1291745,-117.882284,,2010/11/01 19:50:56+00,,6597295.13796589,1869410.31657389
-117.957842056797,34.0716761667822,22382,HSIP Freedom Gnis_cultural_fe,1724319,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Baldwin Park Towne Center Shopping Center,,,,,,,,,,24650,,,http://egis3.lacounty.gov/lms/?p=24650,publish,34.0716762,-117.957842,,2010/11/01 19:50:56+00,,6574437.53210638,1848467.42309231
-117.889351896799,34.0699380172317,22383,HSIP Freedom Gnis_cultural_fe,1724326,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Country Club Shopping Center,,,,,,,,,,24651,,,http://egis3.lacounty.gov/lms/?p=24651,publish,34.06993805,-117.88935184,,2011/04/24 22:58:39+00,,6595179.90466355,1847850.64447023
-117.905895856915,34.0869534667056,22384,HSIP Freedom Gnis_cultural_fe,1724327,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Covina Square Shopping Center,,,,,,,,,,24652,,,http://egis3.lacounty.gov/lms/?p=24652,publish,34.0869535,-117.9058958,,2010/11/01 19:50:56+00,,6590163.80314723,1854037.7843269
-117.905618156955,34.1050084673583,22385,HSIP Freedom Gnis_cultural_fe,1724328,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Covina Town Square Shopping Center,,,,,,,,,,24653,,,http://egis3.lacounty.gov/lms/?p=24653,publish,34.1050085,-117.9056181,,2010/11/01 19:50:56+00,,6590241.71703339,1860608.41423023
-117.908951657489,34.0897311667155,22386,HSIP Freedom Gnis_cultural_fe,1724330,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Covina Village Shopping Center,,,,,,,,,,24654,,,http://egis3.lacounty.gov/lms/?p=24654,publish,34.0897312,-117.9089516,,2010/11/01 19:50:56+00,,6589237.63275547,1855047.78919664
-117.885617357615,34.0736207675166,22388,HSIP Freedom Gnis_cultural_fe,1724334,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Eastland Shopping Center,,,,,,,,,,24656,,,http://egis3.lacounty.gov/lms/?p=24656,publish,34.0736208,-117.8856173,,2010/11/01 19:50:56+00,,6596309.37681405,1849192.13292898
-117.905062657516,34.1147303674583,22389,HSIP Freedom Gnis_cultural_fe,1724335,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Edgewood Shopping Center,,,,,,,,,,24657,,,http://egis3.lacounty.gov/lms/?p=24657,publish,34.1147304,-117.9050626,,2010/11/01 19:50:56+00,,6590406.53658564,1864146.5515109
-117.962008856535,34.00945606703,22390,HSIP Freedom Gnis_cultural_fe,1724337,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Gale Square Shopping Center,,,,,,,,,,24658,,,http://egis3.lacounty.gov/lms/?p=24658,publish,34.0094561,-117.9620088,,2010/11/01 19:50:56+00,,6573184.21046606,1825823.80302531
-117.937008056539,34.0580655672462,22391,HSIP Freedom Gnis_cultural_fe,1724340,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Glenvine Shopping Center,,,,,,,,,,24659,,,http://egis3.lacounty.gov/lms/?p=24659,publish,34.0580656,-117.937008,,2010/11/01 19:50:56+00,,6580750.04146297,1843517.56553797
-117.839226156625,33.9747350674626,22392,HSIP Freedom Gnis_cultural_fe,1724391,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Country Hills Town Center Shopping Center,,,,,,,,,,24660,,,http://egis3.lacounty.gov/lms/?p=24660,publish,33.9747351,-117.8392261,,2010/11/01 19:50:56+00,,6610415.7924988,1813224.92205514
-117.902562056489,33.9869568669726,22393,HSIP Freedom Gnis_cultural_fe,1724396,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Eastwood Village Shopping Center,,,,,,,,,,24661,,,http://egis3.lacounty.gov/lms/?p=24661,publish,33.9869569,-117.902562,,2010/11/01 19:50:56+00,,6591208.51037538,1817648.02344514
-117.870894157546,33.9858458670103,22394,HSIP Freedom Gnis_cultural_fe,1724399,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Fairway Plaza Shopping Center,,,,,,,,,,24662,,,http://egis3.lacounty.gov/lms/?p=24662,publish,33.9858459,-117.8708941,,2010/11/01 19:50:56+00,,6600809.10009806,1817254.52652873
-117.932841156949,34.0702873668234,22396,HSIP Freedom Gnis_cultural_fe,1724349,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Plaza At West Covina Shopping Center,,,,,,,,,,24664,,,http://egis3.lacounty.gov/lms/?p=24664,publish,34.0702874,-117.9328411,,2010/11/01 19:50:56+00,,6582009.1859263,1847966.12980357
-117.885617157585,34.0105674671414,22397,HSIP Freedom Gnis_cultural_fe,1724350,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Quail Ridge Shopping Center,,,,,,,,,,24665,,,http://egis3.lacounty.gov/lms/?p=24665,publish,34.0105675,-117.8856171,,2010/11/01 19:50:56+00,,6596335.55031814,1826245.81300806
-117.907284756761,34.0483437672747,22398,HSIP Freedom Gnis_cultural_fe,1724354,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,South Hills Plaza Shopping Center,,,,,,,,,,24666,,,http://egis3.lacounty.gov/lms/?p=24666,publish,34.0483438,-117.9072847,,2010/11/01 19:50:56+00,,6589756.22423796,1839986.58867607
-117.945341556549,34.0505658674949,22399,HSIP Freedom Gnis_cultural_fe,1724355,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,South Hills Shopping Center,,,,,,,,,,24667,,,http://egis3.lacounty.gov/lms/?p=24667,publish,34.0505659,-117.9453415,,2010/11/01 19:50:56+00,,6578227.38345055,1840786.80229872
-117.953675256862,34.0519545672277,22400,HSIP Freedom Gnis_cultural_fe,1724356,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Sunset Square Shopping Center,,,,,,,,,,24668,,,http://egis3.lacounty.gov/lms/?p=24668,publish,34.0519546,-117.9536752,,2010/11/01 19:50:56+00,,6575702.72117706,1841290.90890206
-117.894506457568,34.0266779675974,22401,HSIP Freedom Gnis_cultural_fe,1724362,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Walnut Hills Plaza Shopping Center,,,,,,,,,,24669,,,http://egis3.lacounty.gov/lms/?p=24669,publish,34.026678,-117.8945064,,2010/11/01 19:50:56+00,,6593635.38019355,1832105.79800723
-117.931999027103,34.06796501683,22402,HSIP Freedom Gnis_cultural_fe,1724364,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,West Covina Parkway Plaza Shopping Center,,,,,,,,,,24670,,,http://egis3.lacounty.gov/lms/?p=24670,publish,34.06796505,-117.93199897,,2011/04/24 21:59:02+00,,6582264.79401089,1847121.15380323
-117.914229357556,34.0294554672711,22403,HSIP Freedom Gnis_cultural_fe,1724367,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Woodside Village Shopping Center,,,,,,,,,,24671,,,http://egis3.lacounty.gov/lms/?p=24671,publish,34.0294555,-117.9142293,,2011/04/24 22:01:37+00,,6587658.38886672,1833110.8990154
-117.932840857005,33.99001226713,22404,HSIP Freedom Gnis_cultural_fe,1724382,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Bixby Hacienda Plaza Shopping Center,,,,,,,,,,24672,,,http://egis3.lacounty.gov/lms/?p=24672,publish,33.9900123,-117.9328408,,2010/11/01 19:50:56+00,,6582028.79710755,1818752.43101323
-117.935063657399,34.0886200675342,22405,HSIP Freedom Gnis_cultural_fe,1724418,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Irwindale Square Shopping Center,,,,,,,,,,24673,,,http://egis3.lacounty.gov/lms/?p=24673,publish,34.0886201,-117.9350636,,2010/11/01 19:50:56+00,,6581331.79850155,1854637.30445331
-117.907840056469,33.9955678670531,22406,HSIP Freedom Gnis_cultural_fe,1724473,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,The Plaza At Puente Hills Shopping Center,,,,,,,,,,24674,,,http://egis3.lacounty.gov/lms/?p=24674,publish,33.9955679,-117.90784,,2010/11/01 19:50:56+00,,6589605.61988039,1820780.23437232
-117.907284856761,34.0783426667642,22407,HSIP Freedom Gnis_cultural_fe,1724481,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,West Covina Plaza Shopping Center,,,,,,,,,,24675,,,http://egis3.lacounty.gov/lms/?p=24675,publish,34.0783427,-117.9072848,,2010/11/01 19:50:56+00,,6589746.12353639,1850903.76139548
-117.927285256741,33.9936233668373,22408,HSIP Freedom Gnis_cultural_fe,1724448,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Puenta Hills Mall Shopping Center,,,,,,,,,,24676,,,http://egis3.lacounty.gov/lms/?p=24676,publish,33.9936234,-117.9272852,,2010/11/01 19:50:56+00,,6583711.95647089,1820067.75646657
-117.925340557417,33.9897344676935,22409,HSIP Freedom Gnis_cultural_fe,1724451,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Ross Plaza Shopping Center,,,,,,,,,,24677,,,http://egis3.lacounty.gov/lms/?p=24677,publish,33.9897345,-117.9253405,,2010/11/01 19:50:56+00,,6584302.49334756,1818652.93810198
-117.805892457106,34.1061199673563,22412,HSIP Freedom Gnis_cultural_fe,1723732,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Puddingstone Shopping Center,,,,,,,,,,24680,,,http://egis3.lacounty.gov/lms/?p=24680,publish,34.10612,-117.8058924,,2010/11/01 19:50:56+00,,6620429.97817905,1861056.2328884
-117.827282157108,34.1075087672688,22416,HSIP Freedom Gnis_cultural_fe,1723748,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,San Dimas Plaza Shopping Center,,,,,,,,,,24684,,,http://egis3.lacounty.gov/lms/?p=24684,publish,34.1075088,-117.8272821,,2010/11/01 19:50:56+00,,6613954.09283689,1861549.82704556
-117.816481647453,34.1049644271927,22417,HSIP Freedom Gnis_cultural_fe,1723750,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,San Dimas Station Shopping Center,,,,,,,,,,24685,,,http://egis3.lacounty.gov/lms/?p=24685,publish,34.10496446,-117.81648159,,2011/04/24 22:13:52+00,,6617225.22277756,1860629.68945014
-117.809781157727,34.0014012670687,22421,HSIP Freedom Gnis_cultural_fe,1723762,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Towne Centre Village Shopping Center,,,,,,,,,,24689,,,http://egis3.lacounty.gov/lms/?p=24689,publish,34.0014013,-117.8097811,,2010/11/01 19:50:56+00,,6619324.9242868,1822944.87669656
-117.828670957564,34.0736209673851,22423,HSIP Freedom Gnis_cultural_fe,1723769,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Via Verde Plaza Shopping Center,,,,,,,,,,24691,,,http://egis3.lacounty.gov/lms/?p=24691,publish,34.073621,-117.8286709,,2010/11/01 19:50:56+00,,6613554.70780888,1849216.71588506
-117.730056657043,34.107787067272,22425,HSIP Freedom Gnis_cultural_fe,1763308,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Alpha Beta Shopping Center,,,,,,,,,,24693,,,http://egis3.lacounty.gov/lms/?p=24693,publish,34.1077871,-117.7300566,,2010/11/01 19:50:56+00,,6643385.07957847,1861715.91234331
-117.720611858023,34.0805657672486,22426,HSIP Freedom Gnis_cultural_fe,1763310,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Claremont Center Shopping Center,,,,,,,,,,24694,,,http://egis3.lacounty.gov/lms/?p=24694,publish,34.0805658,-117.7206118,,2010/11/01 19:50:56+00,,6646271.64926463,1851817.42000122
-117.703667057148,34.1075093676639,22427,HSIP Freedom Gnis_cultural_fe,1763311,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,College Center Shopping Center,,,,,,,,,,24695,,,http://egis3.lacounty.gov/lms/?p=24695,publish,34.1075094,-117.703667,,2010/11/01 19:50:56+00,,6651373.76930971,1861637.35508573
-117.72338975748,34.1077870672816,22429,HSIP Freedom Gnis_cultural_fe,1763314,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Griswolds Old School House Shopping Center,,,,,,,,,,24697,,,http://egis3.lacounty.gov/lms/?p=24697,publish,34.1077871,-117.7233897,,2010/11/01 19:50:56+00,,6645403.21629022,1861721.39920898
-117.718389557208,34.0897320668035,22430,HSIP Freedom Gnis_cultural_fe,1763320,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Pepper Tree Square Shopping Center,,,,,,,,,,24699,,,http://egis3.lacounty.gov/lms/?p=24699,publish,34.0897321,-117.7183895,,2010/11/01 19:50:56+00,,6646935.23487972,1855155.07474323
-117.735612357858,34.1077869670925,22431,HSIP Freedom Gnis_cultural_fe,1763326,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Stater Brothers Shopping Center,,,,,,,,,,24700,,,http://egis3.lacounty.gov/lms/?p=24700,publish,34.107787,-117.7356123,,2010/11/01 19:50:56+00,,6641703.31358506,1861711.40579064
-117.871727556555,33.9872346674792,22432,HSIP Freedom Gnis_cultural_fe,1763257,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Canyon Point Marketplace Shopping Center,,,,,,,,,,24703,,,http://egis3.lacounty.gov/lms/?p=24703,publish,33.9872347,-117.8717275,,2010/11/01 19:50:56+00,,6600555.80828181,1817759.61606973
-117.832896767797,34.1158905469695,22437,HSIP Freedom Gnis_cultural_fe,2104519,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Glendora Marketplace Shopping Center,,,,,,,,,,24708,,,http://egis3.lacounty.gov/lms/?p=24708,publish,34.11589058,-117.83289671,,2011/04/24 22:32:58+00,,6612249.41383155,1864597.23532081
-117.88916675684,33.9966666670371,22438,HSIP Freedom Gnis_cultural_fe,2104523,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Rowland Heights Plaza Shopping Center,,,,,,,,,,24709,,,http://egis3.lacounty.gov/lms/?p=24709,publish,33.9966667,-117.8891667,,2010/11/01 19:50:56+00,,6595265.37693356,1821185.82575272
-117.737700057119,34.088799967403,22440,HSIP Freedom Gnis_cultural_fe,2455853,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,The Valley Center Shopping Center,,,,,,,,,,24714,,,http://egis3.lacounty.gov/lms/?p=24714,publish,34.0888,-117.7377,,2010/11/01 19:50:56+00,,6641089.37747698,1854800.0482223
-117.722556257598,34.0616773676757,22444,HSIP Freedom Gnis_cultural_fe,1723695,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Indian Hill Marketplace Shopping Center,,,,,,,,,,24718,,,http://egis3.lacounty.gov/lms/?p=24718,publish,34.0616774,-117.7225562,,2010/11/01 19:50:56+00,,6645701.8420053,1844941.96524823
-117.922562756612,33.9911233670669,22445,HSIP Freedom Gnis_cultural_fe,1724447,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Puente Hills East Shopping Center,,,,,,,,,,24719,,,http://egis3.lacounty.gov/lms/?p=24719,publish,33.9911234,-117.9225627,,2010/11/01 19:50:56+00,,6585144.1619398,1819159.02436015
-118.11201655777,34.6888742656603,22623,HSIP Freedom Gnis_cultural_fe,1733580,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,East Lancaster Plaza Shopping Center,,,,,,,,,,24898,,,http://egis3.lacounty.gov/lms/?p=24898,publish,34.6888743,-118.1120165,,2010/11/01 19:50:56+00,,6527997.35464571,2073095.10638198
-118.149795456842,34.6744302659787,22625,HSIP Freedom Gnis_cultural_fe,1733602,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Lancaster Commerce Center Shopping Center,,,,,,,,,,24900,,,http://egis3.lacounty.gov/lms/?p=24900,publish,34.6744303,-118.1497954,,2010/11/01 19:50:56+00,,6516632.92100981,2067853.29206248
-118.162574157338,34.4908265665639,22628,HSIP Freedom Gnis_cultural_fe,1733641,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Santiago Square Shopping Center,,,,,,,,,,24903,,,http://egis3.lacounty.gov/lms/?p=24903,publish,34.4908266,-118.1625741,,2010/11/01 19:50:56+00,,6512682.82064231,2001041.21341656
-118.182574257434,34.6610973663308,22629,HSIP Freedom Gnis_cultural_fe,1733652,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,West Lancaster Plaza Shopping Center,,,,,,,,,,24905,,,http://egis3.lacounty.gov/lms/?p=24905,publish,34.6610974,-118.1825742,,2010/11/01 19:50:56+00,,6506768.86298205,2063017.35619631
-118.157851157283,34.6774856661565,22631,HSIP Freedom Gnis_cultural_fe,1733554,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Antelope Valley Center Shopping Center,,,,,,,,,,24907,,,http://egis3.lacounty.gov/lms/?p=24907,publish,34.6774857,-118.1578511,,2010/11/01 19:50:56+00,,6514212.64697897,2068968.9489519
-118.166740256851,34.6883184656742,22633,HSIP Freedom Gnis_cultural_fe,1733560,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Antelope Valley Plaza Shopping Center,,,,,,,,,,24909,,,http://egis3.lacounty.gov/lms/?p=24909,publish,34.6883185,-118.1667402,,2010/11/01 19:50:56+00,,6511546.69594605,2072915.64348631
-118.151388957514,34.6044443660112,22637,HSIP Freedom Gnis_cultural_fe,2096699,Private Industry,Shopping Centers,,US Geological Survey (USGS) & LA County,Antelope Valley Mal Shopping Center,,,,,,,,,,24913,,,http://egis3.lacounty.gov/lms/?p=24913,publish,34.6044444,-118.1513889,,2010/11/01 19:50:56+00,,6516115.4614148,2042384.19241023
-118.466928065363,33.9790257770991,57452,LA County Department of Beaches and Harbors,1010799016,Private Industry,Shopping Centers,,Los Angeles County Department of Beaches and Harbors,"Venice Beach, Pier, Ocean Front Walk (Restaurants and Shopping)",2700 to 3100 Ocean Front Walk,,Venice,CA,,"Visitors Center: 424-526-7900 <br>
Beaches and Harbors: 424-526-7777 <br>
",http://beaches.lacounty.gov ,"<a href=""http://www.lacity.org/index.htm""> City of Los Angeles </a>","<a href=""http://www.parks.ca.gov""> California State Parks </a>",59079,"Facilities: Swimming, Surfing, Fishing, Diving, Bike Path, Skating, Volleyball and Basketball Courts, Weight-lifting area, Handball and Raquetball Courts, Picnic Areas, Restrooms, Showers
Beach Bike Path: <a href=""http://beaches.lacounty.gov/la-county-beach-bike-path/""> Map of Beach Bike Path (Marvin Braude Bike Trail) </a>
<p>Parking Lot Maps:
<ul>
<li> <a href=""http://file.lacounty.gov/dbh/cms1_145238.jpg""> Venice Boulevard </a> </li>
<li> <a href=""http://file.lacounty.gov/dbh/cms1_145239.jpg""> Washington Boulevard </a> </li>
<li> <a href=""http://file.lacounty.gov/dbh/cms1_145237.jpg""> Rose Avenue </a> </li>
</ul>
</p>

",90291,http://egis3.lacounty.gov/lms/?p=59079,publish,33.97902581,-118.46692801,info@bh.lacounty.gov,2017/07/20 08:43:57+00,,6420108.89916322,1815076.20444182
